year.x,month.x,day.x,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin.x,dest,air_time,distance,hour.x,minute,time_hour,origin.y,year.y,month.y,day.y,hour.y,temp,dewp,humid,wind_dir,wind_speed,wind_gust,precip,pressure,visib,year,type,manufacturer,model,engines,seats,speed,engine
2024,1,1,1032,1040,-8,1351,1415,-24,DL,252,N145DQ,JFK,SAT,221,1587,10,40,2024-01-01 10:00:00,JFK,2024,1,1,10,40,31,69.97,270,5.7539,6.621473042,0,1016,10,2022,Fixed wing multi engine,AIRBUS CANADA LTD PTNRSP,BD-500-1A10,2,133,0,Turbo-fan
2024,1,1,1042,1045,-3,1200,1230,-30,YX,597,N205JQ,JFK,ORD,107,740,10,45,2024-01-01 10:00:00,JFK,2024,1,1,10,40,31,69.97,270,5.7539,6.621473042,0,1016,10,2008,Fixed wing multi engine,EMBRAER-EMPRESA BRASILEIRA DE,ERJ 170-200 LR,2,80,0,Turbo-fan
2024,1,1,1043,1030,13,1346,1346,0,B6,305,N562JB,JFK,RSW,159,1074,10,30,2024-01-01 10:00:00,JFK,2024,1,1,10,40,31,69.97,270,5.7539,6.621473042,0,1016,10,2003,Fixed wing multi engine,AIRBUS,A320-232,2,200,0,Turbo-fan
2024,1,1,1044,1045,-1,1325,1414,-49,DL,97,N514DE,JFK,SEA,312,2422,10,45,2024-01-01 10:00:00,JFK,2024,1,1,10,40,31,69.97,270,5.7539,6.621473042,0,1016,10,2022,Fixed wing multi engine,AIRBUS,A321-271NX,2,246,0,Turbo-fan
2024,1,1,1054,1104,-10,1151,1215,-24,9E,467,N138EV,JFK,ITH,41,189,11,4,2024-01-01 11:00:00,JFK,2024,1,1,11,40,31,69.97,230,8.05546,9.2700622588,1e-04,1016.4,10,2009,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,0,Turbo-fan
2024,1,1,1055,1030,25,1348,1333,15,B6,257,N905JB,JFK,FLL,150,1069,10,30,2024-01-01 10:00:00,JFK,2024,1,1,10,40,31,69.97,270,5.7539,6.621473042,0,1016,10,2013,Fixed wing multi engine,AIRBUS INDUSTRIE,A321-231,2,379,0,Turbo-fan
2024,1,1,1057,1100,-3,1342,1426,-44,AA,11,N117AN,JFK,LAX,312,2475,11,0,2024-01-01 11:00:00,JFK,2024,1,1,11,40,31,69.97,230,8.05546,9.2700622588,1e-04,1016.4,10,2014,Fixed wing multi engine,AIRBUS,A321-231,2,379,0,Turbo-fan
2024,1,1,1058,1100,-2,1356,1420,-24,AA,124,N894NN,JFK,MIA,154,1089,11,0,2024-01-01 11:00:00,JFK,2024,1,1,11,40,31,69.97,230,8.05546,9.2700622588,1e-04,1016.4,10,2012,Fixed wing multi engine,BOEING,737-823,2,162,0,Turbo-fan
2024,1,1,1059,1100,-1,1337,1426,-49,DL,67,N802DN,JFK,SLC,261,1990,11,0,2024-01-01 11:00:00,JFK,2024,1,1,11,40,31,69.97,230,8.05546,9.2700622588,1e-04,1016.4,10,2013,Fixed wing multi engine,BOEING,737-932ER,2,222,0,Turbo-fan
2024,1,1,1101,1100,1,1340,1424,-44,B6,171,N994JL,JFK,SLC,261,1990,11,0,2024-01-01 11:00:00,JFK,2024,1,1,11,40,31,69.97,230,8.05546,9.2700622588,1e-04,1016.4,10,2018,Fixed wing multi engine,AIRBUS,A321-231,2,379,0,Turbo-fan
2024,1,1,1110,1110,0,1451,1418,33,DL,227,N877DN,JFK,MIA,156,1089,11,10,2024-01-01 11:00:00,JFK,2024,1,1,11,40,31,69.97,230,8.05546,9.2700622588,1e-04,1016.4,10,2017,Fixed wing multi engine,BOEING,737-900ER,2,222,0,Turbo-fan
2024,1,1,1112,1120,-8,1619,1618,1,DL,172,N926DZ,JFK,SJU,203,1598,11,20,2024-01-01 11:00:00,JFK,2024,1,1,11,40,31,69.97,230,8.05546,9.2700622588,1e-04,1016.4,10,2019,Fixed wing multi engine,BOEING,737-900ER,2,222,0,Turbo-fan
2024,1,1,1112,1115,-3,1405,1431,-26,DL,318,N3753,JFK,FLL,149,1069,11,15,2024-01-01 11:00:00,JFK,2024,1,1,11,40,31,69.97,230,8.05546,9.2700622588,1e-04,1016.4,10,2001,Fixed wing multi engine,BOEING,737-832,2,189,0,Turbo-fan
2024,1,1,1119,1110,9,1416,1505,-49,DL,156,N727TW,JFK,SFO,329,2586,11,10,2024-01-01 11:00:00,JFK,2024,1,1,11,40,31,69.97,230,8.05546,9.2700622588,1e-04,1016.4,10,1999,Fixed wing multi engine,BOEING,757-231,2,178,0,Turbo-fan
2024,1,1,1120,1135,-15,1249,1312,-23,9E,564,N309PQ,JFK,BGR,62,382,11,35,2024-01-01 11:00:00,JFK,2024,1,1,11,40,31,69.97,230,8.05546,9.2700622588,1e-04,1016.4,10,2014,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,0,Turbo-fan
2024,1,1,1124,1100,24,1454,1404,50,B6,362,N618JB,JFK,MIA,162,1089,11,0,2024-01-01 11:00:00,JFK,2024,1,1,11,40,31,69.97,230,8.05546,9.2700622588,1e-04,1016.4,10,2005,Fixed wing multi engine,AIRBUS,A320-232,2,200,0,Turbo-fan
2024,1,1,1126,1130,-4,1425,1448,-23,AA,215,N860NN,JFK,AUS,211,1521,11,30,2024-01-01 11:00:00,JFK,2024,1,1,11,40,31,69.97,230,8.05546,9.2700622588,1e-04,1016.4,10,2010,Fixed wing multi engine,BOEING,737-823,2,162,0,Turbo-fan
2024,1,1,1128,1133,-5,1415,1437,-22,DL,214,N920DU,JFK,TPA,147,1005,11,33,2024-01-01 11:00:00,JFK,2024,1,1,11,40,31,69.97,230,8.05546,9.2700622588,1e-04,1016.4,10,2019,Fixed wing multi engine,BOEING,737-900ER,2,222,0,Turbo-fan
2024,1,1,1131,1135,-4,1341,1343,-2,AA,98,N941NN,JFK,CLT,88,541,11,35,2024-01-01 11:00:00,JFK,2024,1,1,11,40,31,69.97,230,8.05546,9.2700622588,1e-04,1016.4,10,2013,Fixed wing multi engine,BOEING,737-823,2,162,0,Turbo-fan
2024,1,1,1134,1145,-11,1426,1508,-42,AS,5,N440AS,JFK,PDX,318,2454,11,45,2024-01-01 11:00:00,JFK,2024,1,1,11,40,31,69.97,230,8.05546,9.2700622588,1e-04,1016.4,10,2013,Fixed wing multi engine,BOEING,737-990ER,2,222,0,Turbo-fan
2024,1,1,1135,1145,-10,1436,1507,-31,AS,7,N525AS,JFK,SEA,322,2422,11,45,2024-01-01 11:00:00,JFK,2024,1,1,11,40,31,69.97,230,8.05546,9.2700622588,1e-04,1016.4,10,2009,Fixed wing multi engine,BOEING,737-890,2,149,0,Turbo-fan
2024,1,1,1135,1144,-9,1404,1505,-61,B6,317,N977JE,JFK,LAX,306,2475,11,44,2024-01-01 11:00:00,JFK,2024,1,1,11,40,31,69.97,230,8.05546,9.2700622588,1e-04,1016.4,10,2018,Fixed wing multi engine,AIRBUS,A321-231,2,379,0,Turbo-fan
2024,1,1,1152,1155,-3,1359,1509,-70,DL,185,N549DN,JFK,LAS,284,2248,11,55,2024-01-01 11:00:00,JFK,2024,1,1,11,40,31,69.97,230,8.05546,9.2700622588,1e-04,1016.4,10,2023,Fixed wing multi engine,AIRBUS,A321-271NX,2,246,0,Turbo-fan
2024,1,1,1159,1200,-1,1441,1456,-15,DL,268,N360DN,JFK,MCO,141,944,12,0,2024-01-01 12:00:00,JFK,2024,1,1,12,40,34,78.94,280,5.7539,6.621473042,0,1016.8,10,2018,Fixed wing multi engine,AIRBUS SAS,A321-213,2,199,0,Turbo-fan
2024,1,1,1159,1210,-11,1323,1359,-36,YX,448,N427YX,JFK,BNA,116,765,12,10,2024-01-01 12:00:00,JFK,2024,1,1,12,40,34,78.94,280,5.7539,6.621473042,0,1016.8,10,2014,Fixed wing multi engine,EMBRAER S A,ERJ 170-200 LR,2,88,0,Turbo-fan
2024,1,1,1201,1200,1,1520,1505,15,B6,285,N965JT,JFK,PBI,164,1028,12,0,2024-01-01 12:00:00,JFK,2024,1,1,12,40,34,78.94,280,5.7539,6.621473042,0,1016.8,10,2016,Fixed wing multi engine,AIRBUS,A321-231,2,379,0,Turbo-fan
2024,1,1,1208,1207,1,1348,1427,-39,DL,306,N139DU,JFK,MSP,139,1029,12,7,2024-01-01 12:00:00,JFK,2024,1,1,12,40,34,78.94,280,5.7539,6.621473042,0,1016.8,10,NA,Fixed wing multi engine,AIRBUS CANADA LTD PTNRSP,BD-500-1A10,2,133,0,Turbo-fan
2024,1,1,1212,1200,12,1505,1456,9,B6,20,N2016J,JFK,MCO,140,944,12,0,2024-01-01 12:00:00,JFK,2024,1,1,12,40,34,78.94,280,5.7539,6.621473042,0,1016.8,10,2019,Fixed wing multi engine,AIRBUS,A321-271NX,2,246,0,Turbo-fan
2024,1,1,1222,1227,-5,1434,1501,-27,DL,76,N377DE,JFK,ATL,107,760,12,27,2024-01-01 12:00:00,JFK,2024,1,1,12,40,34,78.94,280,5.7539,6.621473042,0,1016.8,10,2014,Fixed wing multi engine,BOEING,737-8EH,2,189,0,Turbo-fan
2024,1,1,1225,1225,0,1321,1349,-28,DL,255,N124DU,JFK,BOS,35,187,12,25,2024-01-01 12:00:00,JFK,2024,1,1,12,40,34,78.94,280,5.7539,6.621473042,0,1016.8,10,2019,Fixed wing multi engine,AIRBUS CANADA LTD PTNRSP,BD-500-1A10,2,133,0,Turbo-fan
2024,1,1,1229,1230,-1,1538,1546,-8,AA,380,N326SJ,JFK,MIA,157,1089,12,30,2024-01-01 12:00:00,JFK,2024,1,1,12,40,34,78.94,280,5.7539,6.621473042,0,1016.8,10,2020,Fixed wing multi engine,BOEING,737-8,2,175,0,Turbo-fan
2024,1,1,1231,1230,1,1540,1532,8,B6,29,N3112J,JFK,TPA,167,1005,12,30,2024-01-01 12:00:00,JFK,2024,1,1,12,40,34,78.94,280,5.7539,6.621473042,0,1016.8,10,2022,Fixed wing multi engine,AIRBUS CANADA LP,BD-500-1A11,2,153,0,Turbo-fan
2024,1,1,1231,1210,21,1734,1656,38,B6,393,N949JT,JFK,SJU,199,1598,12,10,2024-01-01 12:00:00,JFK,2024,1,1,12,40,34,78.94,280,5.7539,6.621473042,0,1016.8,10,2015,Fixed wing multi engine,AIRBUS,A321-231,2,379,0,Turbo-fan
2024,1,1,1247,1252,-5,1449,1508,-19,9E,464,N303PQ,JFK,DTW,84,509,12,52,2024-01-01 12:00:00,JFK,2024,1,1,12,40,34,78.94,280,5.7539,6.621473042,0,1016.8,10,2014,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,0,Turbo-fan
2024,1,1,1248,1250,-2,1437,1444,-7,9E,563,N605LR,JFK,RDU,77,427,12,50,2024-01-01 12:00:00,JFK,2024,1,1,12,40,34,78.94,280,5.7539,6.621473042,0,1016.8,10,2008,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,0,Turbo-fan
2024,1,1,1252,1300,-8,1541,1603,-22,B6,243,N229JB,JFK,MCO,142,944,13,0,2024-01-01 13:00:00,JFK,2024,1,1,13,40,35,82.15,340,8.05546,9.2700622588,1e-04,1017.3,10,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,1,1253,1259,-6,1604,1652,-48,AA,387,N997NN,JFK,PHX,285,2153,12,59,2024-01-01 12:00:00,JFK,2024,1,1,12,40,34,78.94,280,5.7539,6.621473042,0,1016.8,10,2016,Fixed wing multi engine,BOEING,737-823,2,162,0,Turbo-fan
2024,1,1,1259,1300,-1,1547,1640,-53,AS,3,N453AS,JFK,SFO,324,2586,13,0,2024-01-01 13:00:00,JFK,2024,1,1,13,40,35,82.15,340,8.05546,9.2700622588,1e-04,1017.3,10,2014,Fixed wing multi engine,BOEING,737-990ER,2,222,0,Turbo-fan
2024,1,1,1311,1300,11,1644,1610,34,B6,231,N621JB,JFK,FLL,174,1069,13,0,2024-01-01 13:00:00,JFK,2024,1,1,13,40,35,82.15,340,8.05546,9.2700622588,1e-04,1017.3,10,2005,Fixed wing multi engine,AIRBUS,A320-232,2,200,0,Turbo-fan
2024,1,1,1311,1100,131,1601,1357,124,B6,298,N323JB,JFK,MCO,142,944,11,0,2024-01-01 11:00:00,JFK,2024,1,1,11,40,31,69.97,230,8.05546,9.2700622588,1e-04,1016.4,10,2010,Fixed wing multi engine,EMBRAER,ERJ 190-100 IGW,2,20,0,Turbo-fan
2024,1,1,1328,1335,-7,1623,1643,-20,DL,319,N801DZ,JFK,RSW,156,1074,13,35,2024-01-01 13:00:00,JFK,2024,1,1,13,40,35,82.15,340,8.05546,9.2700622588,1e-04,1017.3,10,2013,Fixed wing multi engine,BOEING,737-932ER,2,222,0,Turbo-fan
2024,1,1,1333,1340,-7,1707,1650,17,B6,152,N355JB,JFK,PBI,172,1028,13,40,2024-01-01 13:00:00,JFK,2024,1,1,13,40,35,82.15,340,8.05546,9.2700622588,1e-04,1017.3,10,2013,Fixed wing multi engine,EMBRAER,ERJ 190-100 IGW,2,20,0,Turbo-fan
2024,1,1,1335,1330,5,1538,1629,-51,B6,24,N547JB,JFK,LAS,279,2248,13,30,2024-01-01 13:00:00,JFK,2024,1,1,13,40,35,82.15,340,8.05546,9.2700622588,1e-04,1017.3,10,2002,Fixed wing multi engine,AIRBUS,A320-232,2,200,0,Turbo-fan
2024,1,1,1345,1345,0,1828,1829,-1,B6,389,N579JB,JFK,BQN,202,1576,13,45,2024-01-01 13:00:00,JFK,2024,1,1,13,40,35,82.15,340,8.05546,9.2700622588,1e-04,1017.3,10,2003,Fixed wing multi engine,AIRBUS,A320-232,2,200,0,Turbo-fan
2024,1,1,1346,1330,16,1628,1653,-25,DL,154,N186DN,JFK,LAX,314,2475,13,30,2024-01-01 13:00:00,JFK,2024,1,1,13,40,35,82.15,340,8.05546,9.2700622588,1e-04,1017.3,10,1995,Fixed wing multi engine,BOEING,767-332,2,330,0,Turbo-fan
2024,1,1,1400,1400,0,1724,1718,6,AA,366,N315RJ,JFK,MIA,177,1089,14,0,2024-01-01 14:00:00,JFK,2024,1,1,14,42,35,76.03,350,5.7539,6.621473042,0,1017.4,10,2018,Fixed wing multi engine,BOEING,737-8,2,175,0,Turbo-fan
2024,1,1,1411,1415,-4,1541,1601,-20,9E,465,N330PQ,JFK,RIC,61,288,14,15,2024-01-01 14:00:00,JFK,2024,1,1,14,42,35,76.03,350,5.7539,6.621473042,0,1017.4,10,2014,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,0,Turbo-fan
2024,1,1,1418,1422,-4,1521,1540,-19,B6,26,N281JB,JFK,SYR,44,209,14,22,2024-01-01 14:00:00,JFK,2024,1,1,14,42,35,76.03,350,5.7539,6.621473042,0,1017.4,10,2007,Fixed wing multi engine,EMBRAER,ERJ 190-100 IGW,2,20,0,Turbo-fan
2024,1,1,1426,1350,36,1639,1627,12,B6,273,N206JB,JFK,ATL,110,760,13,50,2024-01-01 13:00:00,JFK,2024,1,1,13,40,35,82.15,340,8.05546,9.2700622588,1e-04,1017.3,10,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,1,1427,1430,-3,1522,1546,-24,B6,303,N247JB,JFK,BOS,35,187,14,30,2024-01-01 14:00:00,JFK,2024,1,1,14,42,35,76.03,350,5.7539,6.621473042,0,1017.4,10,2006,Fixed wing multi engine,EMBRAER,ERJ 190-100 IGW,2,20,0,Turbo-fan
2024,1,1,1430,1431,-1,1709,1745,-36,AA,134,N967NN,JFK,DFW,189,1391,14,31,2024-01-01 14:00:00,JFK,2024,1,1,14,42,35,76.03,350,5.7539,6.621473042,0,1017.4,10,2015,Fixed wing multi engine,BOEING,737-823,2,162,0,Turbo-fan
2024,1,1,1432,1435,-3,1540,1628,-48,YX,605,N240JQ,JFK,MKE,109,745,14,35,2024-01-01 14:00:00,JFK,2024,1,1,14,42,35,76.03,350,5.7539,6.621473042,0,1017.4,10,2008,Fixed wing multi engine,EMBRAER-EMPRESA BRASILEIRA DE,ERJ 170-200 LR,2,80,0,Turbo-fan
2024,1,1,1436,1440,-4,1646,1655,-9,B6,347,N337JB,JFK,CHS,102,636,14,40,2024-01-01 14:00:00,JFK,2024,1,1,14,42,35,76.03,350,5.7539,6.621473042,0,1017.4,10,2011,Fixed wing multi engine,EMBRAER,ERJ 190-100 IGW,2,20,0,Turbo-fan
2024,1,1,1442,1440,2,1635,1651,-16,AA,64,N350RV,JFK,CLT,85,541,14,40,2024-01-01 14:00:00,JFK,2024,1,1,14,42,35,76.03,350,5.7539,6.621473042,0,1017.4,10,2018,Fixed wing multi engine,BOEING,737-8,2,175,0,Turbo-fan
2024,1,1,1444,1448,-4,1555,1615,-20,9E,559,N921XJ,JFK,BWI,40,184,14,48,2024-01-01 14:00:00,JFK,2024,1,1,14,42,35,76.03,350,5.7539,6.621473042,0,1017.4,10,2008,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,0,Turbo-fan
2024,1,1,1445,1430,15,1640,1656,-16,B6,316,N3085J,JFK,MCI,151,1113,14,30,2024-01-01 14:00:00,JFK,2024,1,1,14,42,35,76.03,350,5.7539,6.621473042,0,1017.4,10,2021,Fixed wing multi engine,AIRBUS CANADA LP,BD-500-1A11,2,153,0,Turbo-fan
2024,1,1,1447,1453,-6,1607,1628,-21,YX,456,N428YX,JFK,DCA,46,213,14,53,2024-01-01 14:00:00,JFK,2024,1,1,14,42,35,76.03,350,5.7539,6.621473042,0,1017.4,10,2014,Fixed wing multi engine,EMBRAER S A,ERJ 170-200 LR,2,88,0,Turbo-fan
2024,1,1,1452,1457,-5,1717,1820,-63,B6,310,N640JB,JFK,RNO,302,2411,14,57,2024-01-01 14:00:00,JFK,2024,1,1,14,42,35,76.03,350,5.7539,6.621473042,0,1017.4,10,2006,Fixed wing multi engine,AIRBUS,A320-232,2,200,0,Turbo-fan
2024,1,1,1455,1459,-4,1728,1809,-41,B6,129,N983JT,JFK,LAX,309,2475,14,59,2024-01-01 14:00:00,JFK,2024,1,1,14,42,35,76.03,350,5.7539,6.621473042,0,1017.4,10,2017,Fixed wing multi engine,AIRBUS,A321-231,2,379,0,Turbo-fan
2024,1,1,1456,1500,-4,1633,1639,-6,9E,537,N195PQ,JFK,IAD,64,228,15,0,2024-01-01 15:00:00,JFK,2024,1,1,15,42,34,73.06,10,4.60312,5.2971784336,0,1017.2,10,2008,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,0,Turbo-fan
2024,1,1,1500,1510,-10,1641,1717,-36,9E,521,N931XJ,JFK,CLE,73,425,15,10,2024-01-01 15:00:00,JFK,2024,1,1,15,42,34,73.06,10,4.60312,5.2971784336,0,1017.2,10,2008,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,0,Turbo-fan
2024,1,1,1501,1510,-9,1658,1714,-16,YX,434,N416YX,JFK,CMH,76,483,15,10,2024-01-01 15:00:00,JFK,2024,1,1,15,42,34,73.06,10,4.60312,5.2971784336,0,1017.2,10,2013,Fixed wing multi engine,EMBRAER,ERJ 170-200 LR,2,88,0,Turbo-fan
2024,1,1,1505,1510,-5,1639,1702,-23,YX,599,N214JQ,JFK,PIT,58,340,15,10,2024-01-01 15:00:00,JFK,2024,1,1,15,42,34,73.06,10,4.60312,5.2971784336,0,1017.2,10,2008,Fixed wing multi engine,EMBRAER-EMPRESA BRASILEIRA DE,ERJ 170-200 LR,2,80,0,Turbo-fan
2024,1,1,1507,1515,-8,1644,1654,-10,YX,571,N210JQ,JFK,ORF,58,290,15,15,2024-01-01 15:00:00,JFK,2024,1,1,15,42,34,73.06,10,4.60312,5.2971784336,0,1017.2,10,2008,Fixed wing multi engine,EMBRAER-EMPRESA BRASILEIRA DE,ERJ 170-200 LR,2,80,0,Turbo-fan
2024,1,1,1508,1510,-2,1755,1837,-42,DL,87,N812DN,JFK,SLC,260,1990,15,10,2024-01-01 15:00:00,JFK,2024,1,1,15,42,34,73.06,10,4.60312,5.2971784336,0,1017.2,10,2013,Fixed wing multi engine,BOEING,737-932ER,2,222,0,Turbo-fan
2024,1,1,1522,1510,12,1915,1820,55,DL,321,N819DN,JFK,MIA,181,1089,15,10,2024-01-01 15:00:00,JFK,2024,1,1,15,42,34,73.06,10,4.60312,5.2971784336,0,1017.2,10,2014,Fixed wing multi engine,BOEING,737-932ER,2,222,0,Turbo-fan
2024,1,1,1531,1535,-4,1720,1717,3,YX,570,N237JQ,JFK,DCA,48,213,15,35,2024-01-01 15:00:00,JFK,2024,1,1,15,42,34,73.06,10,4.60312,5.2971784336,0,1017.2,10,2008,Fixed wing multi engine,EMBRAER-EMPRESA BRASILEIRA DE,ERJ 170-200 LR,2,80,0,Turbo-fan
2024,1,1,1534,1538,-4,1731,1809,-38,YX,437,N424YX,JFK,IND,91,665,15,38,2024-01-01 15:00:00,JFK,2024,1,1,15,42,34,73.06,10,4.60312,5.2971784336,0,1017.2,10,2014,Fixed wing multi engine,EMBRAER S A,ERJ 170-200 LR,2,88,0,Turbo-fan
2024,1,1,1537,1535,2,1651,1653,-2,B6,30,N358JB,JFK,BTV,51,266,15,35,2024-01-01 15:00:00,JFK,2024,1,1,15,42,34,73.06,10,4.60312,5.2971784336,0,1017.2,10,2013,Fixed wing multi engine,EMBRAER,ERJ 190-100 IGW,2,20,0,Turbo-fan
2024,1,1,1542,1539,3,1829,1920,-51,B6,127,N976JT,JFK,SFO,317,2586,15,39,2024-01-01 15:00:00,JFK,2024,1,1,15,42,34,73.06,10,4.60312,5.2971784336,0,1017.2,10,2017,Fixed wing multi engine,AIRBUS,A321-231,2,379,0,Turbo-fan
2024,1,1,1542,1540,2,1824,1846,-22,DL,308,N310DN,JFK,MCO,137,944,15,40,2024-01-01 15:00:00,JFK,2024,1,1,15,42,34,73.06,10,4.60312,5.2971784336,0,1017.2,10,2016,Fixed wing multi engine,AIRBUS SAS,A321-213,2,199,0,Turbo-fan
2024,1,1,1543,1500,43,1644,1621,23,B6,222,N329JB,JFK,BOS,38,187,15,0,2024-01-01 15:00:00,JFK,2024,1,1,15,42,34,73.06,10,4.60312,5.2971784336,0,1017.2,10,2011,Fixed wing multi engine,EMBRAER,ERJ 190-100 IGW,2,20,0,Turbo-fan
2024,1,1,1543,1545,-2,1829,1909,-40,DL,118,N177DN,JFK,LAX,316,2475,15,45,2024-01-01 15:00:00,JFK,2024,1,1,15,42,34,73.06,10,4.60312,5.2971784336,0,1017.2,10,1991,Fixed wing multi engine,BOEING,767-332,2,330,0,Turbo-fan
2024,1,1,1544,1530,14,1822,1849,-27,AA,54,N104NN,JFK,LAX,312,2475,15,30,2024-01-01 15:00:00,JFK,2024,1,1,15,42,34,73.06,10,4.60312,5.2971784336,0,1017.2,10,2013,Fixed wing multi engine,AIRBUS,A321-231,2,379,0,Turbo-fan
2024,1,1,1557,1559,-2,1740,1808,-28,B6,187,N354JB,JFK,DTW,77,509,15,59,2024-01-01 15:00:00,JFK,2024,1,1,15,42,34,73.06,10,4.60312,5.2971784336,0,1017.2,10,2013,Fixed wing multi engine,EMBRAER,ERJ 190-100 IGW,2,20,0,Turbo-fan
2024,1,1,1601,1559,2,1808,1846,-38,DL,138,N884DN,JFK,DEN,208,1626,15,59,2024-01-01 15:00:00,JFK,2024,1,1,15,42,34,73.06,10,4.60312,5.2971784336,0,1017.2,10,2017,Fixed wing multi engine,BOEING,737-900ER,2,222,0,Turbo-fan
2024,1,1,1601,1510,51,1935,1836,59,DL,294,N376DN,JFK,FLL,170,1069,15,10,2024-01-01 15:00:00,JFK,2024,1,1,15,42,34,73.06,10,4.60312,5.2971784336,0,1017.2,10,2019,Fixed wing multi engine,AIRBUS,A321-211,2,199,0,Turbo-fan
2024,1,1,1602,1559,3,1916,1910,6,B6,391,N973JT,JFK,FLL,169,1069,15,59,2024-01-01 15:00:00,JFK,2024,1,1,15,42,34,73.06,10,4.60312,5.2971784336,0,1017.2,10,2018,Fixed wing multi engine,AIRBUS,A321-231,2,379,0,Turbo-fan
2024,1,1,1604,1552,12,1911,1859,12,DL,262,N382DA,JFK,PBI,167,1028,15,52,2024-01-01 15:00:00,JFK,2024,1,1,15,42,34,73.06,10,4.60312,5.2971784336,0,1017.2,10,1999,Fixed wing multi engine,BOEING,737-832,2,189,0,Turbo-fan
2024,1,1,1605,1559,6,1842,1840,2,B6,377,N231JB,JFK,JAX,122,828,15,59,2024-01-01 15:00:00,JFK,2024,1,1,15,42,34,73.06,10,4.60312,5.2971784336,0,1017.2,10,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,1,1605,1538,27,1725,1728,-3,YX,449,N442YX,JFK,BNA,109,765,15,38,2024-01-01 15:00:00,JFK,2024,1,1,15,42,34,73.06,10,4.60312,5.2971784336,0,1017.2,10,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,1,1606,1530,36,1856,1836,20,B6,173,N198JB,JFK,MCO,137,944,15,30,2024-01-01 15:00:00,JFK,2024,1,1,15,42,34,73.06,10,4.60312,5.2971784336,0,1017.2,10,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,1,1606,1615,-9,1819,1854,-35,DL,301,N339NB,JFK,MSY,164,1182,16,15,2024-01-01 16:00:00,JFK,2024,1,1,16,43,34,70.3,30,2.30156,2.6485892168,0,1016.5,10,2002,Fixed wing multi engine,AIRBUS,A319-114,2,145,0,Turbo-fan
2024,1,1,1607,1605,2,1825,1844,-19,DL,254,N187DN,JFK,ATL,106,760,16,5,2024-01-01 16:00:00,JFK,2024,1,1,16,43,34,70.3,30,2.30156,2.6485892168,0,1016.5,10,1996,Fixed wing multi engine,BOEING,767-332,2,330,0,Turbo-fan
2024,1,1,1615,1620,-5,1741,1800,-19,9E,554,N138EV,JFK,ROC,50,264,16,20,2024-01-01 16:00:00,JFK,2024,1,1,16,43,34,70.3,30,2.30156,2.6485892168,0,1016.5,10,2009,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,0,Turbo-fan
2024,1,1,1624,1630,-6,1915,1949,-34,AA,57,N108NN,JFK,LAX,318,2475,16,30,2024-01-01 16:00:00,JFK,2024,1,1,16,43,34,70.3,30,2.30156,2.6485892168,0,1016.5,10,2014,Fixed wing multi engine,AIRBUS INDUSTRIE,A321-231,2,379,0,Turbo-fan
2024,1,1,1626,1621,5,1909,1935,-26,AA,217,N883NN,JFK,DFW,185,1391,16,21,2024-01-01 16:00:00,JFK,2024,1,1,16,43,34,70.3,30,2.30156,2.6485892168,0,1016.5,10,2012,Fixed wing multi engine,BOEING,737-823,2,162,0,Turbo-fan
2024,1,1,1629,1630,-1,1900,1955,-55,B6,164,N961JT,JFK,LAX,305,2475,16,30,2024-01-01 16:00:00,JFK,2024,1,1,16,43,34,70.3,30,2.30156,2.6485892168,0,1016.5,10,2016,Fixed wing multi engine,AIRBUS,A321-231,2,379,0,Turbo-fan
2024,1,1,1630,1630,0,1818,1829,-11,9E,489,N913XJ,JFK,RDU,78,427,16,30,2024-01-01 16:00:00,JFK,2024,1,1,16,43,34,70.3,30,2.30156,2.6485892168,0,1016.5,10,2007,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,0,Turbo-fan
2024,1,1,1637,1642,-5,1834,1858,-24,9E,567,N310PQ,JFK,CLT,83,541,16,42,2024-01-01 16:00:00,JFK,2024,1,1,16,43,34,70.3,30,2.30156,2.6485892168,0,1016.5,10,2014,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,0,Turbo-fan
2024,1,1,1644,1641,3,1955,1947,8,B6,16,N613JB,JFK,PBI,165,1028,16,41,2024-01-01 16:00:00,JFK,2024,1,1,16,43,34,70.3,30,2.30156,2.6485892168,0,1016.5,10,2005,Fixed wing multi engine,AIRBUS,A320-232,2,200,0,Turbo-fan
